Player,Nation,Squad,Stage_Label,Stage_Num,Profile_Class,Profile_Label,classification_certainty,npxG_per90,xAG_per90,prog_carries_per90,pass_completion_pct,aerials_contested_per90,pressures_per90,z_npxG_per90,z_xAG_per90,z_prog_carries_per90,z_pressures_per90,z_pass_completion_pct,z_aerials_contested_per90,min_per90_sum,data_source,data_note,tournament
Eldor Shomurodov,UZB,NA,NA,NA,3,Pressing Engines,0.9999999999970086,0.3852459016393443,0.10655737704918034,1.557377049180328,75.17482517482517,7.5,0,3.695417071697149,0.9984966507323106,-0.2226161595463023,-1.5052607563762768,-0.39804046094525886,6.856727270214694,12.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Georges Mikautadze,GEO,NA,NA,NA,3,Pressing Engines,0.999999999996998,0.43478260869565216,0.26708074534161486,2.2981366459627326,76.52582159624414,5.128205128205129,1.0256410256410258,4.254694315799377,3.404955178147493,0.11560375068955885,-1.2889736801272997,-0.2698799832030768,4.370401628384412,16.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Vedat Muriqi,KVX,NA,NA,NA,3,Pressing Engines,0.999999999993392,0.31877729257641924,0.0960698689956332,1.0043668122270744,60.57494866529775,9.807692307692307,0.5769230769230769,2.9449759805328664,0.8412749735692894,-0.4751124802342458,-1.3835992759862272,-1.7830383179141374,9.275854921725237,22.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Paul Onuachu,NGA,NA,NA,NA,3,Pressing Engines,0.9999999999907061,0.3076923076923077,0.042735042735042736,0.5982905982905983,60.836501901140686,10,5,2.8198247509637757,0.041715078780723606,-0.6605208923872338,-0.45086125966251345,-1.7582264182457155,9.477448892684452,11.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Cristhian Stuani,URU,NA,NA,NA,3,Pressing Engines,0.9999999999902052,0.48333333333333334,0.049999999999999996,0.16666666666666666,69.48051948051948,3.6363636363636362,0,4.802839662716837,0.1506264388371226,-0.8575940157643689,-1.5052607563762768,-0.93822319320279,2.8065211263977963,12,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Andrea Belotti,ITA,NA,NA,NA,3,Pressing Engines,0.9999999999849827,0.3787878787878788,0.060606060606060615,1.3636363636363638,75,6.9565217391304355,2.173913043478261,3.622504974035685,0.3096253762456626,-0.3110753000803427,-1.046826192587684,-0.41462501851456884,6.287005178373443,6.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gianluca Gaetano,ITA,NA,NA,NA,3,Pressing Engines,0.9999999999800373,0.43750000000000006,0.19642857142857145,0.9821428571428572,72.26890756302521,3.3333333333333335,2.6666666666666665,4.285374092679087,2.345785237957066,-0.4852596104588411,-0.9429143581289363,-0.6737064682737923,2.4888578994317654,11.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Darwin Núñez,URU,NA,NA,NA,3,Pressing Engines,0.9999999999758309,0.4603174603174603,0.10317460317460318,1.8253968253968254,70.86956521739131,2.6666666666666665,4,4.542986822351559,0.9477843767289176,-0.10024228137161655,-0.6617411590052661,-0.8064532177825308,1.7899988001064968,12.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dušan Vlahović,SRB,NA,NA,NA,3,Pressing Engines,0.9999999999338023,0.4646464646464646,0.06565656565656566,1.3636363636363635,69.12568306010928,2.96875,0.15625,4.591861964740012,0.38533915596401486,-0.31107530008034273,-1.4723107721039717,-0.9718842780429203,2.1066693294882595,19.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Frank Magri,CMR,NA,NA,NA,3,Pressing Engines,0.9999999999307398,0.35714285714285715,0.08928571428571429,1.0119047619047619,70.91633466135458,6.774193548387097,0.6451612903225806,3.3781292620934176,0.7395714825034487,-0.47167076354988025,-1.3692092084132106,-0.80201649671722,6.0958726056267,16.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Gift Orban,NGA,NA,NA,NA,3,Pressing Engines,0.9999999997192823,0.4742268041237113,0.02061855670103093,0.9278350515463918,70.05649717514125,2.380952380952381,0,4.7000255100945285,-0.289840426060467,-0.5100557537875635,-1.5052607563762768,-0.8835838356580564,1.490487757538525,9.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Umar Sadiq,NGA,NA,NA,NA,3,Pressing Engines,0.9999999997010107,0.3076923076923077,0.07692307692307691,1.1965811965811965,67.87330316742081,8.095238095238095,1.4285714285714286,2.8198247509637757,0.5542391261049544,-0.38735022631991795,-1.2040037573152016,-1.0906896300164477,7.480708608897969,11.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Chris Wood,NZL,NA,NA,NA,3,Pressing Engines,0.9999999995907203,0.3343465045592705,0.07902735562310031,0.425531914893617,64.28571428571429,7.258064516129032,0.48387096774193544,3.1207548420691147,0.5857850591089537,-0.7393999600966412,-1.4032220954039771,-1.431021475262291,6.603109048685362,32.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Roberto Piccoli,ITA,NA,NA,NA,3,Pressing Engines,0.9999999988901465,0.34582132564841495,0.02593659942363112,0.8645533141210374,66.34429400386847,6.5625,0.3125,3.25030738394494,-0.210115901244583,-0.5389492620789718,-1.4393607878316665,-1.2357370496589253,5.873956661788535,34.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Luka Jović,SRB,NA,NA,NA,3,Pressing Engines,0.9999999980824796,0.3870967741935484,0.2258064516129032,1.2903225806451613,81.56028368794325,3.333333333333333,1.1111111111111112,3.7163137150715877,2.7861986870330564,-0.34454929246605276,-1.2709497571065516,0.20770756374940239,2.4888578994317654,6.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dango Ouattara,BFA,NA,NA,NA,3,Pressing Engines,0.9999999976429592,0.37668161434977576,0.24663677130044842,3.5426008968609866,59.967320261437905,3.103448275862069,3.793103448275862,3.59872491596776,3.0984728498176164,0.6838077794443618,-0.705371483007215,-1.8406801778730297,2.247872003112707,22.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tomáš Čvančara,CZE,NA,NA,NA,3,Pressing Engines,0.9999999968873752,0.41304347826086957,0.09782608695652174,1.6304347826086958,71.54811715481172,2.5,0.625,4.009256100761708,0.8676030137352588,-0.1892590756158239,-1.3734608192870563,-0.7420832911906129,1.61528402527518,9.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Brennan Johnson,WAL,NA,NA,NA,3,Pressing Engines,0.9999999963445863,0.4297520661157025,0.09504132231404958,2.479338842975207,70.37617554858933,1.4035087719298245,2.631578947368421,4.19789869579066,0.8258556925071553,0.19833800222582676,-0.9503136528427173,-0.853257972158049,0.4658447171744093,24.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Artem Dovbyk,UKR,NA,NA,NA,3,Pressing Engines,0.999999994601728,0.38289962825278817,0.08921933085501858,0.892193308550186,74.13394919168591,3.5294117647058822,0.14705882352941177,3.66892727470576,0.7385763066946175,-0.5263292481428008,-1.4742490064729308,-0.49678177598840306,2.6944046933509624,26.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jonas Wind,DEN,NA,NA,NA,3,Pressing Engines,0.99999998428153,0.18348623853211007,0.1926605504587156,0.7798165137614679,70.58823529411765,11.2,0,1.417518619033666,2.289297598239278,-0.5776388357757218,-1.5052607563762768,-0.8331412065871601,10.735395271469933,21.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Daniel Maldini,ITA,NA,NA,NA,3,Pressing Engines,0.9999999822941029,0.3850574712643678,0.06321839080459771,3.0459770114942533,67.22338204592901,2.678571428571429,1.9642857142857144,3.6932896630120657,0.34878767609998274,0.45705663553841097,-1.0910323826672983,-1.1523435323544264,1.8024784268801628,17.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Harry Wilson,WAL,NA,NA,NA,3,Pressing Engines,0.9999999782297382,0.32558139534883723,0.08527131782945736,1.7054263565891472,73.25842696629213,5,0,3.021795375145042,0.6793903469631969,-0.15501902860153632,-1.5052607563762768,-0.5798370268398542,4.236005647744937,12.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Akor Adams,NGA,NA,NA,NA,3,Pressing Engines,0.9999999771122534,0.35074626865671643,0.07462686567164178,0.8208955223880596,64.07766990291263,4.754098360655738,0.1639344262295082,3.3059107681164495,0.519815869195118,-0.5588827660999276,-1.4706902810741862,-1.4507573287913724,3.9782297504528303,13.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Adam Hložek,CZE,NA,NA,NA,3,Pressing Engines,0.9999999634330023,0.2692307692307692,0.16826923076923075,2.5961538461538463,68.50393700787401,6.96969696969697,1.5151515151515151,2.385587908974054,1.9236393150493838,0.25167401037326753,-1.1857457573721062,-1.0308653899285425,6.300816623024139,20.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Issiaga Sylla,GUI,NA,NA,NA,3,Pressing Engines,0.9999999610780045,0.140625,0.04687499999999999,2.578125,77.26465364120781,15,5,0.9336084685709233,0.10377853763639208,0.24344230503418543,-0.45086125966251345,-0.19979166442402008,14.718892137623964,12.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Riccardo Orsolini,ITA,NA,NA,NA,3,Pressing Engines,0.9999999585659713,0.37320574162679426,0.17703349282296652,2.91866028708134,65.78947368421053,2.142857142857143,0.9523809523809523,3.559481764113732,2.0550272455424157,0.39892569631129704,-1.3044227570022267,-1.2883693409819086,1.2408952220652145,20.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tino Kadewere,ZIM,NA,NA,NA,3,Pressing Engines,0.9999999552694955,0.2982456140350877,0.17543859649122806,0.8771929824561403,75.14450867052022,5.428571428571429,4,2.7131700880189316,2.0311176308945145,-0.5331781758746504,-0.6617411590052661,-0.40091639578386806,4.685272211596896,5.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Rémy Labeau Lascary,GLP,NA,NA,NA,3,Pressing Engines,0.99999994480234,0.35211267605633806,0.15492957746478875,2.3943661971830985,72.98850574712644,2.962962962962963,0.37037037037037035,3.3213377234026096,1.7236601918306649,0.1595407449818513,-1.427157089953035,-0.6054427441108844,2.100602844251061,7.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Andrej Ilic,SRB,NA,NA,NA,3,Pressing Engines,0.9999999171761259,0.39423076923076916,0.028846153846153844,0.4807692307692307,57.59162303664922,3.333333333333333,0.9090909090909091,3.796857645440648,-0.16649781544474523,-0.714179416079028,-1.3135517569737745,-2.0660475337538875,2.4888578994317654,10.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mama Samba Baldé,GNB,NA,NA,NA,3,Pressing Engines,0.9999999105885107,0.23484848484848483,0.1590909090909091,2.727272727272727,72.2007722007722,8.695652173913045,3.0434782608695654,1.9974064896196062,1.7860440807535323,0.31154095829386425,-0.8634523670722469,-0.6801700387459553,8.110115872265448,13.200000000000001,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jeff Ekhator,ITA,NA,NA,NA,3,Pressing Engines,0.9999999082748914,0.15294117647058825,0.11764705882352941,0.47058823529411764,66.66666666666666,11.428571428571429,0,1.0726600455463084,1.1647457118882296,-0.7188279085058037,-1.5052607563762768,-1.2051555959850206,10.975004105524313,8.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Oliver McBurnie,SCO,NA,NA,NA,3,Pressing Engines,0.9999999082662512,0.23529411764705882,0.13725490196078433,0.3431372549019608,65.8711217183771,7.746478873239437,1.1267605633802817,2.002437754277241,1.4586933272653624,-0.7770201470335891,-1.2676496021872596,-1.2806239088700262,7.115108275246924,20.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Randy Nteka,ANG,NA,NA,NA,3,Pressing Engines,0.999999902621075,0.20800000000000002,0.04,0.8,64.57399103139014,9.375,1.5625,1.6942828565264179,7.131549947851335e-4,-0.5684233535416816,-1.1757609136532257,-1.4036744853946397,8.822268487067012,12.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Nikola Krstović,MNE,NA,NA,NA,3,Pressing Engines,0.9999997704628761,0.2852941176470588,0.08529411764705883,1.2352941176470589,66.36085626911316,5.522388059701492,1.3432835820895521,2.5669456488638787,0.6797321465159611,-0.3696744773390916,-1.2219892497964597,-1.234165892405953,4.783619121096826,34,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mehdi Taremi,IRN,NA,NA,NA,3,Pressing Engines,0.9999995932430671,0.29670329670329676,0.17582417582417584,1.098901098901099,80.08658008658008,4.285714285714286,0.9523809523809523,2.6957570818238556,2.0368979772929086,-0.4319495187390715,-1.3044227570022267,0.06790663266869323,3.4872280413250065,9.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Casper Tengstedt,DEN,NA,NA,NA,3,Pressing Engines,0.9999995670675559,0.26627218934911245,0.053254437869822494,1.7159763313609468,67.4496644295302,6.111111111111111,0.7407407407407407,2.352185074974845,0.19941478564971785,-0.1502020656680722,-1.3490534235297935,-1.13087755514887,5.400770813287051,16.9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ademola Lookman,NGA,NA,NA,NA,3,Pressing Engines,0.9999995386676941,0.38,0.284,5.68,72.45762711864407,0.9677419354838709,1.9354838709677418,3.6361900139044523,3.658597280747821,1.6597126964268138,-1.097106112487078,-0.6558038387597911,0.009035288922748193,25,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Can Uzun,TUR,NA,NA,NA,3,Pressing Engines,0.9999994939664046,0.4,0.14666666666666667,1.4666666666666666,79.93311036789298,0,2.857142857142857,3.8619931717391074,1.5997881826463858,-0.2640331827809582,-0.9027467582541264,0.05334793202813979,-1.005437597194577,7.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Patrick Cutrone,ITA,NA,NA,NA,3,Pressing Engines,0.9999994698099413,0.2775330396475771,0.09251101321585904,2.3348017621145374,70.29288702928869,5.161290322580645,1.129032258064516,2.4793218528396768,0.7879229979025666,0.1323445021391733,-1.267170547440911,-0.861159026709176,4.4050844620978244,22.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Fer López,,NA,NA,NA,3,Pressing Engines,0.999999286166008,0.36000000000000004,0.2533333333333333,3.6,84.61538461538461,1.9402985074626866,1.627906976744186,3.4103868560697976,3.1988632102979855,0.7100153636533568,-1.161967896981098,0.4975256477974897,1.028555303826727,7.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Joel Pohjanpalo,FIN,NA,NA,NA,3,Pressing Engines,0.999999056974947,0.24157303370786515,0.09550561797752809,0.5056179775280899,60.285714285714285,7.045454545454545,0.6818181818181818,2.0733277079926813,0.8328161012657374,-0.7028338446753493,-1.3614790068244,-1.8104761524481081,6.3802324297656465,17.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Tomáš Souček,CZE,NA,NA,NA,3,Pressing Engines,0.9999988130067808,0.23508771929824562,0.03508771929824561,0.3157894736842105,73.78740970072239,6.666666666666667,2.9411764705882355,2.000107484330547,-0.07292845812074913,-0.789506740725786,-0.8850257583093571,-0.5296557836573281,5.983153396058109,28.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Benjamin Šeško,SVN,NA,NA,NA,3,Pressing Engines,0.9999987236524827,0.31818181818181823,0.07954545454545456,1.7803030303030305,67.58957654723126,3.3333333333333335,1.25,2.938252980597337,0.5935520501894838,-0.12083144335489047,-1.2416608821978359,-1.1176049782847102,2.4888578994317654,26.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Bertuğ Yıldırım,TUR,NA,NA,NA,3,Pressing Engines,0.9999986927520883,0.20833333333333334,0.09999999999999999,0.6666666666666666,54.3010752688172,8.4,0.8,1.6980462424903289,0.9001928580488102,-0.6293013876938264,-1.3365568369020746,-2.378200969005689,7.800187054303807,12,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Giorgos Masouras,GRE,NA,NA,NA,3,Pressing Engines,0.9999968788186778,0.33333333333333337,0.09401709401709403,2.2222222222222223,70.4225352112676,1.9402985074626866,1.627906976744186,3.109315978956924,0.8105011497670702,0.08094234408119509,-1.161967896981098,-0.8488601244490424,1.028555303826727,11.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Che Adams,SCO,NA,NA,NA,3,Pressing Engines,0.9999966053459997,0.27796610169491526,0.06779661016949153,0.7796610169491526,74.32675044883304,4.4186046511627906,0.6976744186046512,2.484211191731042,0.41742126601416407,-0.577709833327602,-1.3581352452069144,-0.47849194129045763,3.6265355029845283,29.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lorenzo Colombo,ITA,NA,NA,NA,3,Pressing Engines,0.9999951381298392,0.20564516129032256,0.11693548387096774,1.0887096774193548,67.51968503937007,6.875,1.0416666666666667,1.6676963556845952,1.1540782581043818,-0.4366027715267555,-1.2855941945609093,-1.1242351431730844,6.201546864597255,24.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Matías Vecino,URU,NA,NA,NA,3,Pressing Engines,0.9999945899857329,0.23711340206185566,0.24742268041237114,0.4123711340206186,81.10831234256926,5.294117647058823,1.7647058823529411,2.022977762570266,3.1102546713946118,-0.7454089786025558,-1.1331197575361251,0.16483190351037064,4.544325838623732,9.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Giacomo Raspadori,ITA,NA,NA,NA,3,Pressing Engines,0.9999934971831971,0.3252032520325203,0.19512195121951217,1.4634146341463414,68.29268292682927,1.3636363636363635,1.8181818181818181,3.0175260773981205,2.326197265329582,-0.26551801288223004,-1.121842757571272,-1.0509057272102973,0.42404692415256307,12.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jens Stage,DEN,NA,NA,NA,3,Pressing Engines,0.9999917186159416,0.2938775510204082,0.11428571428571428,1.1428571428571428,76.95390781563127,2.807017543859649,2.280701754385965,2.6638539669021615,1.1143546921092924,-0.41187983715045245,-1.0243065999805252,-0.2292701536567672,1.9371270315433955,24.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Ali Abdi,TUN,NA,NA,NA,3,Pressing Engines,0.9999843541688299,0.27741935483870966,0.12258064516129032,2.2580645161290325,74.04129793510324,3.2,4.8,2.4780383333976723,1.2387067247895724,0.09730740702532006,-0.49303723953106404,-0.5055710141527623,2.349086079566712,15.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Jacob Bruun Larsen,DEN,NA,NA,NA,3,Pressing Engines,0.9999837054881634,0.3222222222222222,0.19999999999999998,3.888888888888889,72.39263803680981,1,2,2.9838697801598926,2.399325696472186,0.8419177709830036,-1.0835009576907715,-0.6619689415267961,0.04285105179332579,9,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Michail Antonio,JAM,NA,NA,NA,3,Pressing Engines,0.9999638148504715,0.23655913978494625,0.17204301075268816,3.118279569892473,60.63829787234043,4.375,0,2.0167200539505274,1.9802132900312421,0.4900689176843179,-1.5052607563762768,-1.7770287796870476,3.580825242127498,9.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Davide Frattesi,ITA,NA,NA,NA,3,Pressing Engines,0.9999254702446823,0.29411764705882354,0.05882352941176471,1.6911764705882353,82.5,2.307692307692308,2.0512820512820515,2.6665646890850505,0.2829028657568324,-0.16152531645124396,-1.0726866038783225,0.29685250120883694,1.413690054315968,13.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Marshall Munetsi,ZIM,NA,NA,NA,3,Pressing Engines,0.9999063752359537,0.237012987012987,0.12337662337662336,0.551948051948052,69.63087248322147,3.913043478260869,2.463768115942029,2.021844060813833,1.2506394956023266,-0.6816802157792754,-0.9857015840825385,-0.9239601556767395,3.0965614640624337,30.8,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lorenzo Lucca,ITA,NA,NA,NA,3,Pressing Engines,0.9998835876903732,0.26053639846743293,0.06130268199233716,0.5747126436781609,64,3.9215686274509807,1.5686274509803924,2.287427090286722,0.32006865620681446,-0.6712862388332365,-1.174468757407253,-1.458125380775564,3.105498281189356,26.1,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Elias Saad,TUN,NA,NA,NA,3,Pressing Engines,0.9998623249074609,0.27999999999999997,0.08,2.9,76.15062761506276,2.1052631578947367,3.4210526315789473,2.507174224731176,0.6003662903641354,0.39040568435459716,-0.7838295217826492,-0.30547226095588753,1.2014858743589023,10,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
George Hirst,SCO,NA,NA,NA,3,Pressing Engines,0.9998151184470943,0.28767123287671237,0.0410958904109589,1.2328767123287672,56.557377049180324,3.333333333333333,0.9090909090909091,2.5937836551335103,0.0171420080186029,-0.37077822896554063,-1.3135517569737745,-2.1641599030803214,2.4888578994317654,7.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Daniel Fila,CZE,NA,NA,NA,3,Pressing Engines,0.9997943674968863,0.2545454545454545,0.05454545454545454,0.9090909090909091,77.77777777777779,3.333333333333333,0.9090909090909091,2.2197883874870694,0.21876884058363968,-0.518614052871745,-1.3135517569737745,-0.1511148260244178,2.4888578994317654,5.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Lassine Sinayoko,MLI,NA,NA,NA,3,Pressing Engines,0.9996834577364766,0.2235294117647059,0.21568627450980393,2.0784313725490198,76.74418604651163,3.6363636363636367,1.9696969696969697,1.8696123673156795,2.634483788773892,0.015289562152411638,-1.0898912576708548,-0.24916513020679995,2.806521126397797,25.5,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Christian Gytkjær,DEN,NA,NA,NA,3,Pressing Engines,0.9996824939442613,0.19047619047619047,0.05952380952380952,0.35714285714285715,55.4140127388535,6.842105263157895,0.5263157894736842,1.4964362801379578,0.2934009948774441,-0.7706253955470193,-1.3942713356695648,-2.2726236369005335,6.167063685354232,8.4,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Mauro Arambarri,URU,NA,NA,NA,3,Pressing Engines,0.999575377723171,0.19594594594594594,0.020270270270270268,0.5743243243243243,73.25,5.384615384615384,1.923076923076923,1.5581906830206662,-0.2950617023157728,-0.6714635397248724,-1.099722488409445,-0.5806364397833635,4.6391935896633605,29.6,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Shavy Babicka,GAB,NA,NA,NA,3,Pressing Engines,0.9995288456219731,0.29545454545454547,0.12121212121212123,2.7272727272727275,67.12328767123287,0.6666666666666666,2.3333333333333335,2.6816584830579555,1.21819073286589,0.3115409582938644,-1.013207657909854,-1.1618388520140366,-0.3065784978693085,13.2,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Marco Brescianini,ITA,NA,NA,NA,3,Pressing Engines,0.9994578851730552,0.2818181818181818,0.09090909090909091,4.181818181818182,79.52380952380952,1.707317073170732,0.48780487804878053,2.5277017845343264,0.7639080545557763,0.9756649672263518,-1.402392512794446,0.014520152112246831,0.7843235108335499,11,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Dominik Szoboszlai,HUN,NA,NA,NA,3,Pressing Engines,0.9991565517709454,0.26353790613718414,0.26714801444043323,2.5992779783393503,84.26626323751891,1.6666666666666667,1,2.3213145857914603,3.4059636312979906,0.2531004430674045,-1.2943808570335242,0.46440671286331553,0.7417101511185944,27.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Khvicha Kvaratskhelia,GEO,NA,NA,NA,3,Pressing Engines,0.9989975658018014,0.2875536480686695,0.36909871244635206,5.321888412017168,81.34920634920636,1.0344827586206897,1.896551724137931,2.5924561040850373,4.9343400241065645,1.496204225300582,-1.1053161196917458,0.18768399289148954,0.07899893624118458,23.299999999999997,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Willi Orban,HUN,NA,NA,NA,3,Pressing Engines,0.9987731958296985,0.16194331983805668,0.04048582995951417,0.6072874493927126,87.42857142857143,6.666666666666667,3.076923076923077,1.174295665529042,0.00799639145676104,-0.6564130628223117,-0.8563995276293453,0.7643948713127896,5.983153396058109,24.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Musa Al-Taamari,JOR,NA,NA,NA,3,Pressing Engines,0.9987076006199181,0.26737967914438504,0.1497326203208556,4.064171122994653,78.6697247706422,1.5789473684210527,2.1052631578947367,2.3646888096269554,1.6457509006871736,0.9219490547391654,-1.061303073549429,-0.06650146146336085,0.6497550064705326,18.7,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
Samuel Chukwueze,NGA,NA,NA,NA,3,Pressing Engines,0.9986205456320165,0.2621359223300971,0.2912621359223301,4.660194174757281,75.82938388625593,1.4285714285714286,1.4285714285714286,2.3054859672477948,3.7674663451304116,1.1940843924941964,-1.2040037573152016,-0.33594661980897883,0.49211761564528417,10.3,big5_club_2024-25,FBref WC group-stage blocked by Cloudflare; club stats used as proxy,FIFA_WC_2026
